gvkey,indfmt,datafmt,consol,popsrc,curcd,fyear,fyr,datadate,sedol,conm,costat,fic
016183,FS,HIST_STD,C,I,ZAR,1997,3,19980331,BBGB5W0,GROWTHPOINT PROPERTIES LTD,A,ZAF
016183,FS,HIST_STD,C,I,ZAR,1998,3,19990331,BBGB5W0,GROWTHPOINT PROPERTIES LTD,A,ZAF
016183,FS,HIST_STD,C,I,ZAR,1999,3,20000331,BBGB5W0,GROWTHPOINT PROPERTIES LTD,A,ZAF
016183,FS,HIST_STD,C,I,ZAR,2000,3,20010331,BBGB5W0,GROWTHPOINT PROPERTIES LTD,A,ZAF
016183,FS,HIST_STD,C,I,ZAR,2002,6,20020630,BBGB5W0,GROWTHPOINT PROPERTIES LTD,A,ZAF
016183,FS,HIST_STD,C,I,ZAR,2003,6,20030630,BBGB5W0,GROWTHPOINT PROPERTIES LTD,A,ZAF
016183,FS,HIST_STD,C,I,ZAR,2004,6,20040630,BBGB5W0,GROWTHPOINT PROPERTIES LTD,A,ZAF
016183,FS,HIST_STD,C,I,ZAR,2005,6,20050630,BBGB5W0,GROWTHPOINT PROPERTIES LTD,A,ZAF
016183,FS,HIST_STD,C,I,ZAR,2006,6,20060630,BBGB5W0,GROWTHPOINT PROPERTIES LTD,A,ZAF
016183,FS,HIST_STD,C,I,ZAR,2007,6,20070630,BBGB5W0,GROWTHPOINT PROPERTIES LTD,A,ZAF
016183,FS,HIST_STD,C,I,ZAR,2008,6,20080630,BBGB5W0,GROWTHPOINT PROPERTIES LTD,A,ZAF
016183,FS,HIST_STD,C,I,ZAR,2009,6,20090630,BBGB5W0,GROWTHPOINT PROPERTIES LTD,A,ZAF
016183,FS,HIST_STD,C,I,ZAR,2010,6,20100630,BBGB5W0,GROWTHPOINT PROPERTIES LTD,A,ZAF
016183,FS,HIST_STD,C,I,ZAR,2011,6,20110630,BBGB5W0,GROWTHPOINT PROPERTIES LTD,A,ZAF
016183,FS,HIST_STD,C,I,ZAR,2012,6,20120630,BBGB5W0,GROWTHPOINT PROPERTIES LTD,A,ZAF
016183,FS,HIST_STD,C,I,ZAR,2013,6,20130630,BBGB5W0,GROWTHPOINT PROPERTIES LTD,A,ZAF
016183,FS,HIST_STD,C,I,ZAR,2014,6,20140630,BBGB5W0,GROWTHPOINT PROPERTIES LTD,A,ZAF
016183,FS,HIST_STD,C,I,ZAR,2015,6,20150630,BBGB5W0,GROWTHPOINT PROPERTIES LTD,A,ZAF
016183,FS,HIST_STD,C,I,ZAR,2016,6,20160630,BBGB5W0,GROWTHPOINT PROPERTIES LTD,A,ZAF
016183,FS,HIST_STD,C,I,ZAR,2017,6,20170630,BBGB5W0,GROWTHPOINT PROPERTIES LTD,A,ZAF
016190,FS,HIST_STD,C,I,ZAR,1987,12,19871231,6871006,TAMBOTI PROPERTY FUND,I,ZAF
016190,FS,HIST_STD,C,I,ZAR,1988,12,19881231,6871006,TAMBOTI PROPERTY FUND,I,ZAF
016190,FS,HIST_STD,C,I,ZAR,1989,9,19890930,6871006,TAMBOTI PROPERTY FUND,I,ZAF
016190,FS,HIST_STD,C,I,ZAR,1990,9,19900930,6871006,TAMBOTI PROPERTY FUND,I,ZAF
016190,FS,HIST_STD,C,I,ZAR,1991,9,19910930,6871006,TAMBOTI PROPERTY FUND,I,ZAF
016190,FS,HIST_STD,C,I,ZAR,1992,9,19920930,6871006,TAMBOTI PROPERTY FUND,I,ZAF
016190,FS,HIST_STD,C,I,ZAR,1993,9,19930930,6871006,TAMBOTI PROPERTY FUND,I,ZAF
016190,FS,HIST_STD,C,I,ZAR,1994,9,19940930,6871006,TAMBOTI PROPERTY FUND,I,ZAF
016190,FS,HIST_STD,C,I,ZAR,1995,9,19950930,6871006,TAMBOTI PROPERTY FUND,I,ZAF
016190,FS,HIST_STD,C,I,ZAR,1996,9,19960930,6871006,TAMBOTI PROPERTY FUND,I,ZAF
016190,FS,HIST_STD,C,I,ZAR,1997,9,19970930,6871006,TAMBOTI PROPERTY FUND,I,ZAF
016202,FS,HIST_STD,C,I,ZAR,1987,9,19870930,6079316,BARPROP LTD,I,ZAF
016202,FS,HIST_STD,C,I,ZAR,1988,9,19880930,6079316,BARPROP LTD,I,ZAF
016202,FS,HIST_STD,C,I,ZAR,1989,9,19890930,6079316,BARPROP LTD,I,ZAF
016202,FS,HIST_STD,C,I,ZAR,1990,9,19900930,6079316,BARPROP LTD,I,ZAF
016202,FS,HIST_STD,C,I,ZAR,1991,9,19910930,6079316,BARPROP LTD,I,ZAF
016202,FS,HIST_STD,C,I,ZAR,1992,9,19920930,6079316,BARPROP LTD,I,ZAF
016202,FS,HIST_STD,C,I,ZAR,1993,9,19930930,6079316,BARPROP LTD,I,ZAF
016202,FS,HIST_STD,C,I,ZAR,1994,9,19940930,6079316,BARPROP LTD,I,ZAF
016202,FS,HIST_STD,C,I,ZAR,1995,9,19950930,6079316,BARPROP LTD,I,ZAF
016202,FS,HIST_STD,C,I,ZAR,1996,9,19960930,6079316,BARPROP LTD,I,ZAF
016202,FS,HIST_STD,C,I,ZAR,1997,9,19970930,6079316,BARPROP LTD,I,ZAF
016202,FS,HIST_STD,C,I,ZAR,1998,9,19980930,6079316,BARPROP LTD,I,ZAF
016205,FS,HIST_STD,C,I,ZAR,1990,3,19910331,6158710,CBD PROPERTY FUND,I,ZAF
016205,FS,HIST_STD,C,I,ZAR,1991,3,19920331,6158710,CBD PROPERTY FUND,I,ZAF
016205,FS,HIST_STD,C,I,ZAR,1992,3,19930331,6158710,CBD PROPERTY FUND,I,ZAF
016205,FS,HIST_STD,C,I,ZAR,1993,3,19940331,6158710,CBD PROPERTY FUND,I,ZAF
016205,FS,HIST_STD,C,I,ZAR,1994,3,19950331,6158710,CBD PROPERTY FUND,I,ZAF
016205,FS,HIST_STD,C,I,ZAR,1995,3,19960331,6158710,CBD PROPERTY FUND,I,ZAF
016205,FS,HIST_STD,C,I,ZAR,1996,3,19970331,6158710,CBD PROPERTY FUND,I,ZAF
016205,FS,HIST_STD,C,I,ZAR,1997,3,19980331,6158710,CBD PROPERTY FUND,I,ZAF
016205,FS,HIST_STD,C,I,ZAR,1998,3,19990331,6158710,CBD PROPERTY FUND,I,ZAF
016205,FS,HIST_STD,C,I,ZAR,1999,3,20000331,6158710,CBD PROPERTY FUND,I,ZAF
016205,FS,HIST_STD,C,I,ZAR,2000,3,20010331,6158710,CBD PROPERTY FUND,I,ZAF
016253,FS,HIST_STD,C,I,ZAR,1987,12,19871231,6333971,FEDSURE HOLDINGS LTD,I,ZAF
016253,FS,HIST_STD,C,I,ZAR,1988,12,19881231,6333971,FEDSURE HOLDINGS LTD,I,ZAF
016253,FS,HIST_STD,C,I,ZAR,1989,12,19891231,6333971,FEDSURE HOLDINGS LTD,I,ZAF
016253,FS,HIST_STD,C,I,ZAR,1990,12,19901231,6333971,FEDSURE HOLDINGS LTD,I,ZAF
016253,FS,HIST_STD,C,I,ZAR,1991,12,19911231,6333971,FEDSURE HOLDINGS LTD,I,ZAF
016253,FS,HIST_STD,C,I,ZAR,1992,12,19921231,6333971,FEDSURE HOLDINGS LTD,I,ZAF
016253,FS,HIST_STD,C,I,ZAR,1993,12,19931231,6333971,FEDSURE HOLDINGS LTD,I,ZAF
016253,FS,HIST_STD,C,I,ZAR,1994,12,19941231,6333971,FEDSURE HOLDINGS LTD,I,ZAF
016253,FS,HIST_STD,C,I,ZAR,1995,12,19951231,6333971,FEDSURE HOLDINGS LTD,I,ZAF
016253,FS,HIST_STD,C,I,ZAR,1996,12,19961231,6333971,FEDSURE HOLDINGS LTD,I,ZAF
016253,FS,HIST_STD,C,I,ZAR,1997,12,19971231,6333971,FEDSURE HOLDINGS LTD,I,ZAF
016253,FS,HIST_STD,C,I,ZAR,1998,12,19981231,6333971,FEDSURE HOLDINGS LTD,I,ZAF
016253,FS,HIST_STD,C,I,ZAR,1999,12,19991231,6333971,FEDSURE HOLDINGS LTD,I,ZAF
016253,FS,HIST_STD,C,I,ZAR,2000,12,20001231,6333971,FEDSURE HOLDINGS LTD,I,ZAF
016261,FS,HIST_STD,C,I,ZAR,1987,12,19871231,6689094,PIONEER PROPERTY FUND,I,ZAF
016261,FS,HIST_STD,C,I,ZAR,1988,12,19881231,6689094,PIONEER PROPERTY FUND,I,ZAF
016261,FS,HIST_STD,C,I,ZAR,1989,12,19891231,6689094,PIONEER PROPERTY FUND,I,ZAF
016261,FS,HIST_STD,C,I,ZAR,1990,3,19910331,6689094,PIONEER PROPERTY FUND,I,ZAF
016261,FS,HIST_STD,C,I,ZAR,1991,3,19920331,6689094,PIONEER PROPERTY FUND,I,ZAF
016261,FS,HIST_STD,C,I,ZAR,1992,3,19930331,6689094,PIONEER PROPERTY FUND,I,ZAF
016261,FS,HIST_STD,C,I,ZAR,1993,3,19940331,6689094,PIONEER PROPERTY FUND,I,ZAF
016261,FS,HIST_STD,C,I,ZAR,1994,3,19950331,6689094,PIONEER PROPERTY FUND,I,ZAF
016261,FS,HIST_STD,C,I,ZAR,1995,3,19960331,6689094,PIONEER PROPERTY FUND,I,ZAF
016261,FS,HIST_STD,C,I,ZAR,1996,3,19970331,6689094,PIONEER PROPERTY FUND,I,ZAF
016261,FS,HIST_STD,C,I,ZAR,1997,3,19980331,6689094,PIONEER PROPERTY FUND,I,ZAF
016261,FS,HIST_STD,C,I,ZAR,1998,3,19990331,6689094,PIONEER PROPERTY FUND,I,ZAF
016261,FS,HIST_STD,C,I,ZAR,1999,3,20000331,6689094,PIONEER PROPERTY FUND,I,ZAF
016261,FS,HIST_STD,C,I,ZAR,2000,3,20010331,6689094,PIONEER PROPERTY FUND,I,ZAF
016291,FS,HIST_STD,C,I,ZAR,1994,12,19941231,6838863,FOUNTAINHEAD PROPERTY TRUST,I,ZAF
016291,FS,HIST_STD,C,I,ZAR,1995,12,19951231,6838863,FOUNTAINHEAD PROPERTY TRUST,I,ZAF
016291,FS,HIST_STD,C,I,ZAR,1996,12,19961231,6838863,FOUNTAINHEAD PROPERTY TRUST,I,ZAF
016291,FS,HIST_STD,C,I,ZAR,1997,12,19971231,6838863,FOUNTAINHEAD PROPERTY TRUST,I,ZAF
016291,FS,HIST_STD,C,I,ZAR,1998,9,19980930,6838863,FOUNTAINHEAD PROPERTY TRUST,I,ZAF
016291,FS,HIST_STD,C,I,ZAR,1999,9,19990930,6838863,FOUNTAINHEAD PROPERTY TRUST,I,ZAF
016291,FS,HIST_STD,C,I,ZAR,2000,9,20000930,6838863,FOUNTAINHEAD PROPERTY TRUST,I,ZAF
016291,FS,HIST_STD,C,I,ZAR,2001,9,20010930,6838863,FOUNTAINHEAD PROPERTY TRUST,I,ZAF
016291,FS,HIST_STD,C,I,ZAR,2002,9,20020930,6838863,FOUNTAINHEAD PROPERTY TRUST,I,ZAF
016291,FS,HIST_STD,C,I,ZAR,2003,9,20030930,6838863,FOUNTAINHEAD PROPERTY TRUST,I,ZAF
016291,FS,HIST_STD,C,I,ZAR,2004,9,20040930,6838863,FOUNTAINHEAD PROPERTY TRUST,I,ZAF
016291,FS,HIST_STD,C,I,ZAR,2005,9,20050930,6838863,FOUNTAINHEAD PROPERTY TRUST,I,ZAF
016291,FS,HIST_STD,C,I,ZAR,2006,9,20060930,6838863,FOUNTAINHEAD PROPERTY TRUST,I,ZAF
016291,FS,HIST_STD,C,I,ZAR,2007,9,20070930,6838863,FOUNTAINHEAD PROPERTY TRUST,I,ZAF
016291,FS,HIST_STD,C,I,ZAR,2008,9,20080930,6838863,FOUNTAINHEAD PROPERTY TRUST,I,ZAF
016291,FS,HIST_STD,C,I,ZAR,2009,9,20090930,6838863,FOUNTAINHEAD PROPERTY TRUST,I,ZAF
016291,FS,HIST_STD,C,I,ZAR,2010,9,20100930,6838863,FOUNTAINHEAD PROPERTY TRUST,I,ZAF
016291,FS,HIST_STD,C,I,ZAR,2011,9,20110930,6838863,FOUNTAINHEAD PROPERTY TRUST,I,ZAF
016291,FS,HIST_STD,C,I,ZAR,2012,9,20120930,6838863,FOUNTAINHEAD PROPERTY TRUST,I,ZAF
016291,FS,HIST_STD,C,I,ZAR,2013,8,20130831,6838863,FOUNTAINHEAD PROPERTY TRUST,I,ZAF
016291,FS,HIST_STD,C,I,ZAR,2014,8,20140831,6838863,FOUNTAINHEAD PROPERTY TRUST,I,ZAF
016303,FS,HIST_STD,C,I,ZAR,1987,2,19880229,6896270,TOMKOR LTD,I,ZAF
016303,FS,HIST_STD,C,I,ZAR,1988,2,19890228,6896270,TOMKOR LTD,I,ZAF
016303,FS,HIST_STD,C,I,ZAR,1989,2,19900228,6896270,TOMKOR LTD,I,ZAF
016303,FS,HIST_STD,C,I,ZAR,1990,2,19910228,6896270,TOMKOR LTD,I,ZAF
016305,FS,HIST_STD,C,I,ZAR,1987,3,19880331,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,1988,3,19890331,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,1989,3,19900331,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,1990,3,19910331,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,1991,3,19920331,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,1992,3,19930331,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,1993,3,19940331,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,1994,3,19950331,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,1995,3,19960331,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,1996,3,19970331,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,1997,3,19980331,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,1998,3,19990331,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,1999,3,20000331,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,2000,3,20010331,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,2001,3,20020331,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,2002,3,20030331,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,2003,3,20040331,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,2004,3,20050331,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,2005,12,20051231,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,2006,12,20061231,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,2007,12,20071231,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,2008,12,20081231,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,2009,12,20091231,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,2010,12,20101231,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,2011,12,20111231,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,2012,12,20121231,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,2013,12,20131231,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,2014,12,20141231,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,2015,12,20151231,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016305,FS,HIST_STD,C,I,ZAR,2016,12,20161231,B844WD0,BARCLAYS AFRICA GROUP LTD,A,ZAF
016314,FS,HIST_STD,C,I,ZAR,1988,12,19881231,6339786,FIRST INTL TRUST,I,ZAF
016314,FS,HIST_STD,C,I,ZAR,1989,12,19891231,6339786,FIRST INTL TRUST,I,ZAF
016314,FS,HIST_STD,C,I,ZAR,1990,12,19901231,6339786,FIRST INTL TRUST,I,ZAF
016314,FS,HIST_STD,C,I,ZAR,1991,12,19911231,6339786,FIRST INTL TRUST,I,ZAF
016314,FS,HIST_STD,C,I,ZAR,1992,12,19921231,6339786,FIRST INTL TRUST,I,ZAF
016314,FS,HIST_STD,C,I,ZAR,1993,12,19931231,6339786,FIRST INTL TRUST,I,ZAF
016314,FS,HIST_STD,C,I,ZAR,1994,12,19941231,6339786,FIRST INTL TRUST,I,ZAF
016314,FS,HIST_STD,C,I,ZAR,1995,12,19951231,6339786,FIRST INTL TRUST,I,ZAF
016314,FS,HIST_STD,C,I,ZAR,1996,12,19961231,6339786,FIRST INTL TRUST,I,ZAF
016314,FS,HIST_STD,C,I,ZAR,1997,12,19971231,6339786,FIRST INTL TRUST,I,ZAF
016314,FS,HIST_STD,C,I,ZAR,1998,12,19981231,6339786,FIRST INTL TRUST,I,ZAF
016326,FS,HIST_STD,C,I,ZAR,1987,6,19870630,6464967,INDUSTRIAL SELECTIONS LTD,I,ZAF
016326,FS,HIST_STD,C,I,ZAR,1988,6,19880630,6464967,INDUSTRIAL SELECTIONS LTD,I,ZAF
016326,FS,HIST_STD,C,I,ZAR,1989,6,19890630,6464967,INDUSTRIAL SELECTIONS LTD,I,ZAF
016326,FS,HIST_STD,C,I,ZAR,1990,6,19900630,6464967,INDUSTRIAL SELECTIONS LTD,I,ZAF
016326,FS,HIST_STD,C,I,ZAR,1991,6,19910630,6464967,INDUSTRIAL SELECTIONS LTD,I,ZAF
016326,FS,HIST_STD,C,I,ZAR,1992,6,19920630,6464967,INDUSTRIAL SELECTIONS LTD,I,ZAF
016355,FS,HIST_STD,C,I,ZAR,1988,6,19880630,6669535,PANGBOURNE PPTYS LTD,I,ZAF
016355,FS,HIST_STD,C,I,ZAR,1989,6,19890630,6669535,PANGBOURNE PPTYS LTD,I,ZAF
016355,FS,HIST_STD,C,I,ZAR,1990,6,19900630,6669535,PANGBOURNE PPTYS LTD,I,ZAF
016355,FS,HIST_STD,C,I,ZAR,1991,6,19910630,6669535,PANGBOURNE PPTYS LTD,I,ZAF
016355,FS,HIST_STD,C,I,ZAR,1992,6,19920630,6669535,PANGBOURNE PPTYS LTD,I,ZAF
016355,FS,HIST_STD,C,I,ZAR,1993,6,19930630,6669535,PANGBOURNE PPTYS LTD,I,ZAF
016355,FS,HIST_STD,C,I,ZAR,1994,6,19940630,6669535,PANGBOURNE PPTYS LTD,I,ZAF
016355,FS,HIST_STD,C,I,ZAR,1995,6,19950630,6669535,PANGBOURNE PPTYS LTD,I,ZAF
016355,FS,HIST_STD,C,I,ZAR,1996,6,19960630,6669535,PANGBOURNE PPTYS LTD,I,ZAF
016355,FS,HIST_STD,C,I,ZAR,1997,6,19970630,6669535,PANGBOURNE PPTYS LTD,I,ZAF
016355,FS,HIST_STD,C,I,ZAR,1998,6,19980630,6669535,PANGBOURNE PPTYS LTD,I,ZAF
016355,FS,HIST_STD,C,I,ZAR,1999,6,19990630,6669535,PANGBOURNE PPTYS LTD,I,ZAF
016355,FS,HIST_STD,C,I,ZAR,2000,6,20000630,6669535,PANGBOURNE PPTYS LTD,I,ZAF
016355,FS,HIST_STD,C,I,ZAR,2001,6,20010630,6669535,PANGBOURNE PPTYS LTD,I,ZAF
016355,FS,HIST_STD,C,I,ZAR,2002,6,20020630,6669535,PANGBOURNE PPTYS LTD,I,ZAF
016355,FS,HIST_STD,C,I,ZAR,2003,6,20030630,6669535,PANGBOURNE PPTYS LTD,I,ZAF
016355,FS,HIST_STD,C,I,ZAR,2004,6,20040630,6669535,PANGBOURNE PPTYS LTD,I,ZAF
016355,FS,HIST_STD,C,I,ZAR,2005,6,20050630,6669535,PANGBOURNE PPTYS LTD,I,ZAF
016355,FS,HIST_STD,C,I,ZAR,2006,6,20060630,6669535,PANGBOURNE PPTYS LTD,I,ZAF
016355,FS,HIST_STD,C,I,ZAR,2007,6,20070630,6669535,PANGBOURNE PPTYS LTD,I,ZAF
016355,FS,HIST_STD,C,I,ZAR,2008,6,20080630,6669535,PANGBOURNE PPTYS LTD,I,ZAF
016355,FS,HIST_STD,C,I,ZAR,2009,6,20090630,6669535,PANGBOURNE PPTYS LTD,I,ZAF
016355,FS,HIST_STD,C,I,ZAR,2010,6,20100630,6669535,PANGBOURNE PPTYS LTD,I,ZAF
016356,FS,HIST_STD,C,I,ZAR,1999,12,19991231,BN8SXL8,HYPROP INVESTMENTS,A,ZAF
016356,FS,HIST_STD,C,I,ZAR,2000,12,20001231,BN8SXL8,HYPROP INVESTMENTS,A,ZAF
016356,FS,HIST_STD,C,I,ZAR,2001,12,20011231,BN8SXL8,HYPROP INVESTMENTS,A,ZAF
016356,FS,HIST_STD,C,I,ZAR,2002,12,20021231,BN8SXL8,HYPROP INVESTMENTS,A,ZAF
016356,FS,HIST_STD,C,I,ZAR,2003,12,20031231,BN8SXL8,HYPROP INVESTMENTS,A,ZAF
016356,FS,HIST_STD,C,I,ZAR,2004,12,20041231,BN8SXL8,HYPROP INVESTMENTS,A,ZAF
016356,FS,HIST_STD,C,I,ZAR,2005,12,20051231,BN8SXL8,HYPROP INVESTMENTS,A,ZAF
016356,FS,HIST_STD,C,I,ZAR,2006,12,20061231,BN8SXL8,HYPROP INVESTMENTS,A,ZAF
016356,FS,HIST_STD,C,I,ZAR,2007,12,20071231,BN8SXL8,HYPROP INVESTMENTS,A,ZAF
016356,FS,HIST_STD,C,I,ZAR,2008,12,20081231,BN8SXL8,HYPROP INVESTMENTS,A,ZAF
016356,FS,HIST_STD,C,I,ZAR,2009,12,20091231,BN8SXL8,HYPROP INVESTMENTS,A,ZAF
016356,FS,HIST_STD,C,I,ZAR,2010,12,20101231,BN8SXL8,HYPROP INVESTMENTS,A,ZAF
016356,FS,HIST_STD,C,I,ZAR,2011,12,20111231,BN8SXL8,HYPROP INVESTMENTS,A,ZAF
016356,FS,HIST_STD,C,I,ZAR,2012,12,20121231,BN8SXL8,HYPROP INVESTMENTS,A,ZAF
016356,FS,HIST_STD,C,I,ZAR,2013,6,20130630,BN8SXL8,HYPROP INVESTMENTS,A,ZAF
016356,FS,HIST_STD,C,I,ZAR,2014,6,20140630,BN8SXL8,HYPROP INVESTMENTS,A,ZAF
016356,FS,HIST_STD,C,I,ZAR,2015,6,20150630,BN8SXL8,HYPROP INVESTMENTS,A,ZAF
016356,FS,HIST_STD,C,I,ZAR,2016,6,20160630,BN8SXL8,HYPROP INVESTMENTS,A,ZAF
016356,FS,HIST_STD,C,I,ZAR,2017,6,20170630,BN8SXL8,HYPROP INVESTMENTS,A,ZAF
016360,FS,HIST_STD,C,I,ZAR,1988,9,19880930,6720551,RMS PROPERTY HOLDINGS LTD,I,ZAF
016360,FS,HIST_STD,C,I,ZAR,1989,9,19890930,6720551,RMS PROPERTY HOLDINGS LTD,I,ZAF
016360,FS,HIST_STD,C,I,ZAR,1990,9,19900930,6720551,RMS PROPERTY HOLDINGS LTD,I,ZAF
016360,FS,HIST_STD,C,I,ZAR,1991,9,19910930,6720551,RMS PROPERTY HOLDINGS LTD,I,ZAF
016360,FS,HIST_STD,C,I,ZAR,1992,9,19920930,6720551,RMS PROPERTY HOLDINGS LTD,I,ZAF
016360,FS,HIST_STD,C,I,ZAR,1993,9,19930930,6720551,RMS PROPERTY HOLDINGS LTD,I,ZAF
016360,FS,HIST_STD,C,I,ZAR,1994,9,19940930,6720551,RMS PROPERTY HOLDINGS LTD,I,ZAF
016360,FS,HIST_STD,C,I,ZAR,1995,9,19950930,6720551,RMS PROPERTY HOLDINGS LTD,I,ZAF
016360,FS,HIST_STD,C,I,ZAR,1996,9,19960930,6720551,RMS PROPERTY HOLDINGS LTD,I,ZAF
016360,FS,HIST_STD,C,I,ZAR,1997,9,19970930,6720551,RMS PROPERTY HOLDINGS LTD,I,ZAF
016360,FS,HIST_STD,C,I,ZAR,1998,9,19980930,6720551,RMS PROPERTY HOLDINGS LTD,I,ZAF
016364,INDL,HIST_STD,C,I,ZAR,1994,12,19941231,6381453,ZARARA ENERGY LTD,I,ZAF
016364,INDL,HIST_STD,C,I,ZAR,1995,12,19951231,6381453,ZARARA ENERGY LTD,I,ZAF
016364,INDL,HIST_STD,C,I,ZAR,1996,6,19960630,6381453,ZARARA ENERGY LTD,I,ZAF
016364,INDL,HIST_STD,C,I,ZAR,1997,6,19970630,6381453,ZARARA ENERGY LTD,I,ZAF
016364,INDL,HIST_STD,C,I,ZAR,1998,6,19980630,6381453,ZARARA ENERGY LTD,I,ZAF
016364,INDL,HIST_STD,C,I,ZAR,1999,9,19990930,6381453,ZARARA ENERGY LTD,I,ZAF
016364,INDL,HIST_STD,C,I,ZAR,2000,9,20000930,6381453,ZARARA ENERGY LTD,I,ZAF
016364,INDL,HIST_STD,C,I,ZAR,2001,9,20010930,6381453,ZARARA ENERGY LTD,I,ZAF
016364,INDL,HIST_STD,C,I,ZAR,2002,9,20020930,6381453,ZARARA ENERGY LTD,I,ZAF
016443,FS,HIST_STD,C,I,ZAR,1987,12,19871231,6014889,GENCOR,I,ZAF
016443,FS,HIST_STD,C,I,ZAR,1988,8,19880831,6014889,GENCOR,I,ZAF
016443,FS,HIST_STD,C,I,ZAR,1989,8,19890831,6014889,GENCOR,I,ZAF
016443,FS,HIST_STD,C,I,ZAR,1990,8,19900831,6014889,GENCOR,I,ZAF
016443,FS,HIST_STD,C,I,ZAR,1991,8,19910831,6014889,GENCOR,I,ZAF
016443,FS,HIST_STD,C,I,ZAR,1992,8,19920831,6014889,GENCOR,I,ZAF
016443,FS,HIST_STD,C,I,ZAR,1993,8,19930831,6014889,GENCOR,I,ZAF
016443,FS,HIST_STD,C,I,ZAR,1994,6,19940630,6014889,GENCOR,I,ZAF
016443,FS,HIST_STD,C,I,ZAR,1995,6,19950630,6014889,GENCOR,I,ZAF
016443,FS,HIST_STD,C,I,ZAR,1996,6,19960630,6014889,GENCOR,I,ZAF
016443,FS,HIST_STD,C,I,ZAR,1997,6,19970630,6014889,GENCOR,I,ZAF
016443,FS,HIST_STD,C,I,ZAR,1998,6,19980630,6014889,GENCOR,I,ZAF
016443,FS,HIST_STD,C,I,ZAR,1999,6,19990630,6014889,GENCOR,I,ZAF
016443,FS,HIST_STD,C,I,ZAR,2000,6,20000630,6014889,GENCOR,I,ZAF
016443,FS,HIST_STD,C,I,ZAR,2001,6,20010630,6014889,GENCOR,I,ZAF
016443,FS,HIST_STD,C,I,ZAR,2002,6,20020630,6014889,GENCOR,I,ZAF
016443,FS,HIST_STD,C,I,ZAR,2003,6,20030630,6014889,GENCOR,I,ZAF
016443,FS,HIST_STD,C,I,ZAR,2004,6,20040630,6014889,GENCOR,I,ZAF
016595,INDL,HIST_STD,C,I,ZAR,1994,6,19940630,6301901,EVANDER GOLD MINES LTD,I,ZAF
016595,INDL,HIST_STD,C,I,ZAR,1995,6,19950630,6301901,EVANDER GOLD MINES LTD,I,ZAF
